departamento,provincia,distrito,banco,monto_pn,monto_pyme,monto_general,total_pn,total_pyme,total_general,%Participacion_PN,%Participacion_PYME,%Participacion_General
AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,BCP,817910.0,56897.0,874807.0,3046809.0,103952.0,3150761.0,0.26844807140848015,0.5473391565337848,0.2776494313595985
AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,IBK,796341.0,0.0,796341.0,3046809.0,103952.0,3150761.0,0.2613688616516493,0.0,0.2527456065375952
AMAZONAS,RODRÍGUEZ DE MENDOZA,HUAMBO,SCO,806012.0,47055.0,853067.0,3046809.0,103952.0,3150761.0,0.26454300220328875,0.45266084346621516,0.2707495109911542
AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,BBVA,327076.0,0.0,327076.0,1180959.0,89349.0,1270308.0,0.27695796382431564,0.0,0.25747771406619496
AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,BCP,276079.0,89349.0,365428.0,1180959.0,89349.0,1270308.0,0.2337752623080056,1.0,0.28766881732619176
AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,IBK,351744.0,0.0,351744.0,1180959.0,89349.0,1270308.0,0.29784607255628687,0.0,0.2768966266448767
AMAZONAS,RODRÍGUEZ DE MENDOZA,LIMABAMBA,SCO,226060.0,0.0,226060.0,1180959.0,89349.0,1270308.0,0.19142070131139186,0.0,0.1779568419627366
AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,BBVA,245626.0,0.0,245626.0,1197404.0,753454.0,1950858.0,0.2051321024482965,0.0,0.12590665235501508
AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,BCP,381138.0,753454.0,1134592.0,1197404.0,753454.0,1950858.0,0.3183035967810363,1.0,0.5815861533745664
AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,IBK,183750.0,0.0,183750.0,1197404.0,753454.0,1950858.0,0.15345697859703158,0.0,0.09418932592736119
AMAZONAS,RODRÍGUEZ DE MENDOZA,LONGAR,SCO,386890.0,0.0,386890.0,1197404.0,753454.0,1950858.0,0.32310732217363564,0.0,0.19831786834305726
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,BBVA,699420.0,116579.0,815999.0,2201405.0,164927.0,2366332.0,0.3177152772888224,0.7068521224541767,0.3448370727353558
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,BCP,580087.0,41275.0,621362.0,2201405.0,164927.0,2366332.0,0.2635076235404208,0.25026223723223,0.26258445560470806
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,IBK,652500.0,7073.0,659573.0,2201405.0,164927.0,2366332.0,0.2964016162405373,0.042885640313593286,0.27873223199449615
AMAZONAS,RODRÍGUEZ DE MENDOZA,MARISCAL BENAVIDES,SCO,269398.0,0.0,269398.0,2201405.0,164927.0,2366332.0,0.12237548293021956,0.0,0.11384623966544001
AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUC,BBVA,81215.0,0.0,81215.0,371883.0,2455374.0,2827257.0,0.21838857920367427,0.0,0.028725722493568855
AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUC,BCP,191458.0,2455374.0,2646832.0,371883.0,2455374.0,2827257.0,0.5148339665970211,1.0,0.9361837286104517
AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUC,IBK,66400.0,0.0,66400.0,371883.0,2455374.0,2827257.0,0.17855078075631314,0.0,0.02348566119033395
AMAZONAS,RODRÍGUEZ DE MENDOZA,MILPUC,SCO,32810.0,0.0,32810.0,371883.0,2455374.0,2827257.0,0.08822667344299148,0.0,0.011604887705645437
AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,BBVA,2146813.0,0.0,2146813.0,5422787.0,1050408.0,6473195.0,0.395887391483383,0.0,0.3316465825608529
AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,BCP,1389283.0,1050408.0,2439691.0,5422787.0,1050408.0,6473195.0,0.25619354033267394,1.0,0.37689131873827375
AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,IBK,1298790.0,0.0,1298790.0,5422787.0,1050408.0,6473195.0,0.23950599571770015,0.0,0.20064125984154657
AMAZONAS,RODRÍGUEZ DE MENDOZA,OMIA,SCO,587901.0,0.0,587901.0,5422787.0,1050408.0,6473195.0,0.10841307246624292,0.0,0.0908208388593268
AMAZONAS,RODRÍGUEZ DE MENDOZA,RODRÍGUEZ DE MENDOZA,BBVA,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,RODRÍGUEZ DE MENDOZA,RODRÍGUEZ DE MENDOZA,BCP,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,RODRÍGUEZ DE MENDOZA,RODRÍGUEZ DE MENDOZA,IBK,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,RODRÍGUEZ DE MENDOZA,RODRÍGUEZ DE MENDOZA,SCO,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,BBVA,2641069.0,173016.0,2814085.0,8384831.0,1915283.0,10300114.0,0.3149817807896188,0.09033443099531505,0.27320911205448795
AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,BCP,2802717.0,1742267.0,4544984.0,8384831.0,1915283.0,10300114.0,0.334260404294374,0.909665569004685,0.44125569872333453
AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,IBK,1834545.0,0.0,1834545.0,8384831.0,1915283.0,10300114.0,0.21879331855346876,0.0,0.1781091937429042
AMAZONAS,RODRÍGUEZ DE MENDOZA,SAN NICOLAS,SCO,1106500.0,0.0,1106500.0,8384831.0,1915283.0,10300114.0,0.13196449636253849,0.0,0.10742599547927334
AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,BBVA,0.0,0.0,0.0,18203.0,0.0,18203.0,0.0,,0.0
AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,BCP,18203.0,0.0,18203.0,18203.0,0.0,18203.0,1.0,,1.0
AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,IBK,0.0,0.0,0.0,18203.0,0.0,18203.0,0.0,,0.0
AMAZONAS,RODRÍGUEZ DE MENDOZA,SANTA ROSA,SCO,0.0,0.0,0.0,18203.0,0.0,18203.0,0.0,,0.0
AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,BBVA,120676.0,0.0,120676.0,371339.0,52044.0,423383.0,0.32497529211852244,0.0,0.28502797703261584
AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,BCP,130095.0,52044.0,182139.0,371339.0,52044.0,423383.0,0.3503402551307565,1.0,0.43019913411733585
AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,IBK,18000.0,0.0,18000.0,371339.0,52044.0,423383.0,0.04847322796689817,0.0,0.04251469709459284
AMAZONAS,RODRÍGUEZ DE MENDOZA,TOTORA,SCO,102568.0,0.0,102568.0,371339.0,52044.0,423383.0,0.2762112247838229,0.0,0.24225819175545546
AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,BBVA,334646.0,0.0,334646.0,646573.0,0.0,646573.0,0.5175687818699513,,0.5175687818699513
AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,BCP,189154.0,0.0,189154.0,646573.0,0.0,646573.0,0.29254855986872325,,0.29254855986872325
AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,IBK,89218.0,0.0,89218.0,646573.0,0.0,646573.0,0.13798596600847854,,0.13798596600847854
AMAZONAS,RODRÍGUEZ DE MENDOZA,VISTA ALEGRE,SCO,33555.0,0.0,33555.0,646573.0,0.0,646573.0,0.05189669225284693,,0.05189669225284693
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BBVA,66584428.0,5613430.0,72197858.0,157256643.0,36884410.0,194141053.0,0.4234124977473925,0.15218977340290926,0.37188351914419665
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,BCP,37016103.0,26295190.0,63311293.0,157256643.0,36884410.0,194141053.0,0.23538657759596204,0.7129079738567053,0.3261097641208323
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,IBK,36169105.0,44837.0,36213942.0,157256643.0,36884410.0,194141053.0,0.23000049034494524,0.0012156084372774297,0.18653417935257618
AMAZONAS,UTCUBAMBA,BAGUA GRANDE,SCO,17487007.0,4930953.0,22417960.0,157256643.0,36884410.0,194141053.0,0.11120043431170026,0.133686644303108,0.11547253738239485
AMAZONAS,UTCUBAMBA,CAJARURO,BBVA,7020612.0,44737.0,7065349.0,18818240.0,945477.0,19763717.0,0.37307484653187545,0.047316856993877165,0.35749090112958004
AMAZONAS,UTCUBAMBA,CAJARURO,BCP,5433971.0,885687.0,6319658.0,18818240.0,945477.0,19763717.0,0.28876085117417993,0.9367620788237049,0.3197605996888136
AMAZONAS,UTCUBAMBA,CAJARURO,IBK,4027533.0,0.0,4027533.0,18818240.0,945477.0,19763717.0,0.2140228310405224,0.0,0.20378418695228231
AMAZONAS,UTCUBAMBA,CAJARURO,SCO,2336124.0,15053.0,2351177.0,18818240.0,945477.0,19763717.0,0.12414147125342222,0.015921064182417975,0.11896431222932406
AMAZONAS,UTCUBAMBA,CUMBA,BBVA,1306516.0,200000.0,1506516.0,4468024.0,694604.0,5162628.0,0.29241472292897264,0.2879338443199291,0.2918118446651589
AMAZONAS,UTCUBAMBA,CUMBA,BCP,1005830.0,407579.0,1413409.0,4468024.0,694604.0,5162628.0,0.22511741208194047,0.5867789416703618,0.2737770375862836
AMAZONAS,UTCUBAMBA,CUMBA,IBK,1242825.0,0.0,1242825.0,4468024.0,694604.0,5162628.0,0.2781598755960129,0.0,0.24073495126900485
AMAZONAS,UTCUBAMBA,CUMBA,SCO,912853.0,87025.0,999878.0,4468024.0,694604.0,5162628.0,0.20430798939307399,0.12528721400970913,0.19367616647955266
AMAZONAS,UTCUBAMBA,EL MILAGRO,BBVA,1351782.0,0.0,1351782.0,4718672.0,29223.0,4747895.0,0.28647509299226565,0.0,0.2847118565174672
AMAZONAS,UTCUBAMBA,EL MILAGRO,BCP,881821.0,29223.0,911044.0,4718672.0,29223.0,4747895.0,0.18687906258370998,1.0,0.191883771650384
AMAZONAS,UTCUBAMBA,EL MILAGRO,IBK,1222318.0,0.0,1222318.0,4718672.0,29223.0,4747895.0,0.25903856000162756,0.0,0.2574441936900458
AMAZONAS,UTCUBAMBA,EL MILAGRO,SCO,1262751.0,0.0,1262751.0,4718672.0,29223.0,4747895.0,0.2676072844223968,0.0,0.265960178142103
AMAZONAS,UTCUBAMBA,JAMALCA,BBVA,1228465.0,245689.0,1474154.0,4095221.0,404670.0,4499891.0,0.2999752638502293,0.6071342081201967,0.32759771292237966
AMAZONAS,UTCUBAMBA,JAMALCA,BCP,1056230.0,107174.0,1163404.0,4095221.0,404670.0,4499891.0,0.25791770456344115,0.26484295845997974,0.2585404846472948
AMAZONAS,UTCUBAMBA,JAMALCA,IBK,1412163.0,51807.0,1463970.0,4095221.0,404670.0,4499891.0,0.3448319394728636,0.12802283341982357,0.3253345469923605
AMAZONAS,UTCUBAMBA,JAMALCA,SCO,398363.0,0.0,398363.0,4095221.0,404670.0,4499891.0,0.09727509211346591,0.0,0.08852725543796505
AMAZONAS,UTCUBAMBA,LONYA GRANDE,BBVA,2489038.0,214503.0,2703541.0,7284645.0,651433.0,7936078.0,0.34168281364431624,0.32927868253527226,0.34066462048382085
AMAZONAS,UTCUBAMBA,LONYA GRANDE,BCP,1738222.0,371375.0,2109597.0,7284645.0,651433.0,7936078.0,0.23861451038451428,0.5700893261471249,0.2658236221972617
AMAZONAS,UTCUBAMBA,LONYA GRANDE,IBK,2085737.0,0.0,2085737.0,7284645.0,651433.0,7936078.0,0.2863196490700645,0.0,0.2628170993279048
AMAZONAS,UTCUBAMBA,LONYA GRANDE,SCO,971648.0,65555.0,1037203.0,7284645.0,651433.0,7936078.0,0.13338302690110498,0.10063199131760288,0.13069465799101268
AMAZONAS,UTCUBAMBA,UTCUBAMBA,BBVA,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,UTCUBAMBA,UTCUBAMBA,BCP,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,UTCUBAMBA,UTCUBAMBA,IBK,0.0,0.0,0.0,0.0,0.0,0.0,,,
AMAZONAS,UTCUBAMBA,UTCUBAMBA,SCO,0.0,0.0,0.0,0.0,0.0,0.0,,,
